#{"t_start": 1684901672.7506187, "env_id": "UR5OriReach-v1"}
r,l,t
-206.67171,100,1906.402843
-93.417172,100,1926.033801
-197.83357,100,1926.214149
-25.12589,11,1926.247792
-221.894017,100,1926.431439
-281.504143,100,1926.610088
-295.083616,100,1926.779868
-305.687347,100,1927.010379
-189.284165,100,1927.165009
-328.004068,100,1927.350297
-40.185605,8,1927.38094
-33.267367,8,1947.200979
-265.600277,100,1947.410534
-268.266632,100,1947.587325
-19.925338,4,1947.603737
-34.491744,10,1947.64068
-280.706685,100,1947.820907
-160.598597,100,1947.99922
-275.012897,100,1948.195129
-143.600056,100,1948.358284
-21.747081,7,1948.376902
-173.773179,100,1967.967546
-217.354375,100,1968.139678
-475.355735,100,1968.319247
-344.205037,100,1968.487431
-340.078745,100,1968.669492
-227.240597,100,1968.978948
-625.582677,100,1969.132155
-227.043328,100,1969.350581
-293.458949,100,1969.535578
-330.790442,100,1969.711088
-25.64008,6,1989.242792
-156.233459,100,1989.42625
-254.819473,100,1989.593915
-16.505757,6,1989.609786
-186.753037,100,1989.810201
-156.678869,100,1990.001153
-132.284457,100,1990.18912
-329.386557,100,1990.376394
-124.055959,100,1990.560943
-261.405303,100,1990.767134
-37.504215,9,2010.149703
-245.119151,100,2010.336288
-379.285327,100,2010.53012
-296.972266,100,2010.703094
-196.156708,100,2010.883782
-535.623361,100,2011.057945
-133.003246,100,2011.222824
-131.296066,100,2011.402326
-263.85437,100,2011.588904
-222.873624,100,2011.761787
-53.408377,11,2031.33579
-515.59217,100,2031.529151
-22.252598,6,2031.544192
-135.739121,100,2031.712654
-30.265366,8,2031.730968
-151.434626,100,2031.897344
-282.696391,100,2032.063628
-164.502064,100,2032.241057
-149.375908,100,2032.411983
