#{"t_start": 1684835054.7685816, "env_id": "UR5OriReach-v1"}
r,l,t
-37.407544,10,7724.0123
-640.465234,100,7724.194977
-23.030263,5,7724.221925
-429.52453,100,7724.391169
-427.333874,100,7751.406341
-292.722313,100,7751.591389
-181.382649,100,7751.763979
-316.851577,100,7751.932149
-134.133079,100,7752.099124
-47.564766,7,7752.115284
-450.989291,100,7752.289203
-384.889371,100,7752.461922
-259.252612,100,7752.629706
-260.318208,100,7752.798273
-134.417292,100,7779.885448
-317.277128,100,7780.071987
-230.152881,100,7780.269697
-161.231744,100,7780.452464
-587.482917,100,7780.685435
-210.691608,100,7780.867456
-323.280173,100,7781.046486
-300.502374,100,7781.225347
-533.470798,100,7781.418481
-393.643705,100,7781.631632
-278.203828,100,7809.298814
-391.167815,100,7809.474893
-556.9497,100,7809.66396
-270.848123,100,7809.842318
-267.00041,100,7810.055645
-442.006452,100,7810.257473
-195.279101,100,7810.432256
-192.907773,100,7810.60726
-267.383231,100,7810.811557
-220.216685,100,7810.977251
-551.823872,100,7838.1789
-446.648255,100,7838.371526
-320.008066,100,7838.530617
-459.274023,100,7838.690059
-167.716209,100,7838.863287
-499.413195,100,7839.051874
-875.007546,100,7839.216091
-359.627613,100,7839.3857
-327.573623,100,7839.5604
-138.926582,100,7839.737757
-142.202847,100,7866.95253
-598.915251,100,7867.272032
-579.091406,100,7867.456973
-377.406799,100,7867.643533
-464.085131,100,7867.832466
-452.548378,100,7868.02925
-257.777725,100,7868.195799
-153.130686,100,7868.367723
-223.675272,100,7868.554423
-159.796983,100,7868.840426
-414.432493,100,7896.324824
-190.557158,100,7896.519333
-377.135679,100,7896.734256
-288.19725,100,7896.899962
-167.395124,100,7897.078382
-137.424421,100,7897.249219
-419.607898,100,7897.438526
-167.42815,100,7897.615631
-450.341178,100,7897.7879
-352.076485,100,7897.954457
-460.923774,100,7925.13263
-289.077438,100,7925.320145
-217.52053,100,7925.492541
-659.008869,100,7925.664157
-382.415061,100,7925.83999
-165.670082,100,7926.019495
-388.990118,100,7926.202384
-330.701116,100,7926.378946
-232.621458,100,7926.543822
-714.153939,100,7926.707247
-455.928827,100,7953.968152
-263.373197,100,7954.142877
-202.620802,100,7954.315378
-177.863095,100,7954.500886
-383.387169,100,7954.676895
-551.088536,100,7954.858494
-477.612993,100,7955.06617
-73.604264,11,7955.092275
-260.862485,100,7955.262877
-321.356887,100,7955.475609
-260.904094,100,7983.010277
-344.102898,100,7983.18704
-510.170602,100,7983.356499
-681.777712,100,7983.536611
-358.732249,100,7983.714682
-181.911745,100,7983.89273
-532.370842,100,7984.058528
-272.047767,100,7984.223554
-339.845616,100,7984.386034
-193.637416,100,7984.556278
-297.987479,100,8012.063176
-398.593396,100,8012.232151
-393.695622,100,8012.406785
-243.206419,100,8012.597576
-243.687728,100,8012.803152
-352.964123,100,8012.96657
-749.180039,100,8013.152705
-325.105102,100,8013.329096
-211.362997,100,8013.497991
-264.027673,100,8013.668222
-268.514873,100,8040.925337
-282.31205,100,8041.089695
-326.581322,100,8041.274243
-14.907048,5,8041.29168
-416.519142,100,8041.459306
-208.327118,100,8041.626849
-363.677455,100,8041.799706
-191.911075,100,8041.984685
-113.255933,100,8042.145137
-317.638503,100,8042.322329
-227.427007,100,8069.873299
-303.990252,100,8070.060839
-193.47085,100,8070.225982
-370.430988,100,8070.392868
-347.769237,100,8070.571994
-191.123688,100,8070.754151
-180.102784,100,8070.923384
-782.991259,100,8071.101242
-233.30311,100,8071.277334
-211.641156,100,8071.448302
-372.150613,100,8098.794339
-477.679899,100,8098.988052
-408.48495,100,8099.172427
-405.880768,100,8099.387923
-215.903198,100,8099.553024
-580.44942,100,8099.724777
-336.850142,100,8099.884151
-341.775882,100,8100.07222
-263.327672,100,8100.240187
-205.04033,100,8100.410495
-800.316649,100,8127.813876
-798.279974,100,8127.990159
-220.382982,100,8128.176022
-400.107341,100,8128.409544
-184.761141,100,8128.599781
-301.811381,100,8128.761452
-192.096437,100,8128.945881
-446.376895,100,8129.11522
-301.023375,100,8129.283936
-899.437951,100,8129.488044
-124.52405,100,8157.3361
-249.171746,100,8157.549678
-228.455986,100,8157.752421
-436.195422,100,8157.973654
-161.74862,100,8158.151126
-299.522063,100,8158.338458
-188.130487,100,8158.515727
-233.924021,100,8158.736375
-195.359214,100,8158.941413
-157.020431,100,8159.158283
-323.852943,100,8186.597558
-347.086843,100,8186.772318
-347.485192,100,8186.939002
-370.713274,100,8187.114784
-463.929294,100,8187.293174
-406.479429,100,8187.466637
-284.213634,100,8187.643913
-26.451962,7,8187.663003
-318.087688,100,8187.830294
-535.937524,100,8187.994148
-409.333243,100,8215.810585
-191.616587,100,8216.020304
-263.467034,100,8216.183284
-279.606388,100,8216.34962
-218.28678,100,8216.532592
-456.407825,100,8216.701715
-245.489458,100,8216.863906
-282.499004,100,8217.029248
-679.25788,100,8217.199243
-179.556972,100,8217.370866
-381.546465,100,8245.277673
-510.168932,100,8245.451822
-339.121493,100,8245.622401
-167.342479,100,8245.802121
-299.455408,100,8245.987248
-284.923246,100,8246.164496
-201.229625,100,8246.323338
-194.950206,100,8246.488928
-598.085474,100,8246.677904
-449.478862,100,8246.841785
-364.252436,100,8274.743719
-165.205682,100,8274.923364
-208.459557,100,8275.103591
-475.136955,100,8275.265785
-377.785192,100,8275.46211
-160.844153,100,8275.629919
-239.965611,100,8275.798058
-629.240499,100,8275.969413
-296.397915,100,8276.136067
-378.806392,100,8276.317566
-397.544715,100,8303.942175
-279.656684,100,8304.134519
-374.342217,100,8304.322547
-540.573059,100,8304.512973
-205.460662,100,8304.673568
-154.241744,100,8304.850125
-165.057692,100,8305.025349
-150.984058,100,8305.192083
-200.730148,100,8305.355929
-223.766829,100,8305.533629
-217.193896,100,8333.206853
-474.651149,100,8333.386906
-214.548666,100,8333.603292
-337.659127,100,8333.826016
-459.73495,100,8334.014149
-107.563526,100,8334.198826
-217.538433,100,8334.365242
-161.055075,100,8334.533393
-339.605982,100,8334.71475
-364.523312,100,8334.891681
-357.876035,100,8363.006379
-150.709727,100,8363.3549
-213.188614,100,8363.527107
-171.329833,100,8363.696202
-203.038352,100,8363.892601
-45.152479,7,8363.922796
-44.997063,7,8363.951171
-221.781097,100,8364.189335
-223.869228,100,8364.417964
-229.942783,100,8364.599931
-201.937359,100,8392.403395
-276.97754,100,8392.590296
-303.851699,100,8392.767953
-966.627694,100,8392.927753
-140.419066,100,8393.097582
-205.326231,100,8393.264538
-147.968422,100,8393.439081
-185.105631,100,8393.613368
-245.328157,100,8393.781593
-334.883915,100,8393.948355
-257.35288,100,8421.9675
-139.097354,100,8422.140078
-53.677888,10,8422.163163
-260.090763,100,8422.388774
-740.196699,100,8422.573285
-474.252226,100,8422.74208
-276.899793,100,8422.919637
-350.285518,100,8423.092142
-253.573662,100,8423.260697
-669.556833,100,8423.42317
-175.042039,100,8451.330521
-201.213497,100,8451.545431
-323.737256,100,8451.716472
-235.205846,100,8451.897885
-249.833056,100,8452.06689
-584.488779,100,8452.248346
-852.847795,100,8452.419084
-395.99854,100,8452.678979
-234.521416,100,8452.863936
-117.162814,100,8453.031442
-472.363947,100,8480.887767
-689.228544,100,8481.056046
-427.795778,100,8481.22745
-370.855505,100,8481.399451
-174.11721,100,8481.575159
-145.232697,100,8481.886182
-348.514204,100,8482.072754
-404.057664,100,8482.28358
-13.77807,6,8482.317061
-373.237296,100,8482.543051
-454.649049,100,8510.503542
-255.715205,100,8510.697586
-302.700954,100,8510.866275
-325.454606,100,8511.024049
-148.260375,100,8511.207738
-210.147299,100,8511.404133
-277.146389,100,8511.597146
-321.301651,100,8511.768348
-315.422112,100,8511.93557
-284.632706,100,8512.092652
-294.743268,100,8540.450148
-233.074328,100,8540.626997
-241.821844,100,8540.795987
-227.831737,100,8540.985456
-280.134855,100,8541.164372
-206.888503,100,8541.336936
-249.945917,100,8541.53181
-225.826573,100,8541.718897
-249.596068,100,8541.884328
-165.218392,100,8542.057194
-248.793702,100,8570.095085
-277.175442,100,8570.261409
-236.697305,100,8570.425153
-273.573878,100,8570.617934
-258.914992,100,8570.783698
-393.536553,100,8570.953463
-150.200202,100,8571.114908
-95.382092,100,8571.283216
-162.720387,100,8571.49291
-172.351489,100,8571.67999
-381.699037,100,8599.972289
-165.24321,100,8600.137863
-198.052775,100,8600.324387
-539.830435,100,8600.501159
-75.430325,11,8600.547856
-839.311435,100,8600.76803
-541.049396,100,8600.957373
-144.582234,100,8601.126996
-184.255134,100,8601.30152
-287.987499,100,8601.487679
-283.118862,100,8629.623746
-238.164969,100,8629.836271
-303.484115,100,8630.000677
-552.545101,100,8630.173958
-509.467028,100,8630.349531
-323.029435,100,8630.525739
-482.116516,100,8630.701751
-230.868987,100,8630.891511
-298.542349,100,8631.093432
-28.685271,7,8631.117855
-295.874653,100,8659.469708
-337.756623,100,8659.643807
-178.700119,100,8659.961399
-262.495326,100,8660.135856
-529.697409,100,8660.322678
-384.167453,100,8660.501137
-260.085706,100,8660.671773
-14.746523,7,8660.692144
-301.491138,100,8660.864702
-170.362051,100,8661.099858
-127.543109,100,8689.482499
-209.218146,100,8689.644719
-153.165196,100,8689.809868
-447.517763,100,8690.004103
-411.29064,100,8690.193882
-249.931193,100,8690.366786
-208.415506,100,8690.533491
-204.396848,100,8690.703036
-29.527182,7,8690.716926
-260.461659,100,8690.884882
-222.82891,100,8719.415555
-613.89136,100,8719.60326
-414.021542,100,8719.804337
-195.529873,100,8719.982429
-184.684117,100,8720.15802
-213.69461,100,8720.323266
-188.086421,100,8720.506958
-146.904162,100,8720.705918
-157.394906,100,8720.896281
-503.130386,100,8721.083235
-343.687818,100,8749.338789
-481.655232,100,8749.516288
-113.644676,100,8749.699317
-276.109331,100,8749.872599
-247.358752,100,8750.049836
-407.70201,100,8750.216767
-114.546593,100,8750.382063
-463.372988,100,8750.551919
-184.519138,100,8750.72031
-135.358897,100,8750.882161
-313.014995,100,8779.116886
-134.082461,100,8779.290596
-548.041072,100,8779.460521
-152.90677,100,8779.629139
-187.034645,100,8779.810024
-523.805737,100,8780.019311
-209.525195,100,8780.210207
-312.144813,100,8780.400288
-213.406947,100,8780.576579
-252.572855,100,8780.753441
-147.625569,100,8809.19496
-273.539077,100,8809.371102
-177.850833,100,8809.539415
-378.008843,100,8809.712743
-121.840701,100,8809.891099
-109.642181,100,8810.057901
-171.288649,100,8810.225792
-240.758846,100,8810.408156
-291.630478,100,8810.59842
-232.370827,100,8810.764346
-362.848197,100,8839.077936
-175.796115,100,8839.238065
-701.776142,100,8839.415797
-289.234262,100,8839.603077
-100.068409,100,8839.770456
-267.310548,100,8839.943989
-152.878519,100,8840.110055
-119.767056,100,8840.273953
-655.065548,100,8840.456664
-253.16119,100,8840.635135
-241.978546,100,8869.113511
-63.384009,11,8869.153443
-225.573313,100,8869.345949
-260.858211,100,8869.52137
-324.996086,100,8869.704851
-460.426336,100,8869.880658
-224.407158,100,8870.08836
-64.425217,11,8870.146862
-246.605903,100,8870.358224
-336.138075,100,8870.540715
-340.782652,100,8898.825233
-318.854431,100,8899.014529
-423.711644,100,8899.191452
-275.22567,100,8899.381425
-1033.676735,100,8899.562054
-42.70757,12,8899.584872
-752.158419,100,8899.775766
-181.129292,100,8899.953349
-257.489719,100,8900.124228
-263.645398,100,8900.286333
-253.679259,100,8929.112165
-424.720378,100,8929.285967
-217.49966,100,8929.451468
-386.248507,100,8929.615504
-341.148217,100,8929.793347
-422.142366,100,8929.965614
-859.043557,100,8930.154733
-220.609876,100,8930.315691
-271.991452,100,8930.491871
-344.616688,100,8930.671695
-107.293836,22,8958.884251
-529.003784,100,8959.047795
-270.042119,100,8959.223586
-264.799477,100,8959.385861
-354.717379,100,8959.566487
-250.700405,100,8959.795059
-40.782879,9,8959.825956
-162.104845,100,8960.008356
-137.639772,100,8960.16953
-370.253314,100,8960.34722
-286.584491,100,8988.873153
-519.015543,100,8989.079784
-367.576933,100,8989.254478
-257.949739,100,8989.513903
-287.867069,100,8989.697942
-109.494741,100,8989.872249
-173.53459,100,8990.050981
-155.329517,100,8990.213264
-217.533272,100,8990.384946
-194.258644,100,8990.596069
-237.489559,100,9019.226585
-190.302823,100,9019.407466
-365.976205,100,9019.592072
-218.184128,100,9019.761929
-384.644978,100,9019.933877
-162.522962,100,9020.105017
-378.971134,100,9020.296965
-345.582866,100,9020.456735
-264.873671,100,9020.628652
-203.27375,100,9020.802878
-341.341038,100,9049.524002
-283.643756,100,9049.708745
-191.997816,100,9049.902705
-229.494423,100,9050.08543
-421.178239,100,9050.251675
-172.100795,100,9050.407796
-278.828388,100,9050.581902
-213.233705,100,9050.751918
-78.756197,13,9050.794541
-185.644575,100,9050.98845
-187.644184,100,9079.583837
-166.38422,100,9079.771838
-128.634596,100,9079.95109
-455.549036,100,9080.128049
-426.189662,100,9080.302902
-317.710135,100,9080.472111
-140.784158,100,9080.63442
-306.429523,100,9080.811908
-290.915749,100,9080.975595
-162.997206,100,9081.178401
-123.846442,100,9110.184239
-474.107398,100,9110.375067
-465.447733,100,9110.558353
-18.249832,6,9110.60488
-468.241865,100,9110.826914
-225.220228,100,9111.058946
-170.380655,100,9111.24846
-222.180909,100,9111.41799
-852.970283,100,9111.622782
-337.599229,100,9111.791049
-988.241401,100,9140.368709
-137.831175,100,9140.548378
-482.542125,100,9140.725549
-204.506923,100,9140.892245
-277.35121,100,9141.062307
-256.516766,100,9141.275356
-485.133988,100,9141.452204
-169.121441,100,9141.627921
-182.293967,100,9141.7952
-294.724469,100,9141.961824
-290.915802,100,9170.810253
-501.937344,100,9170.998914
-63.478897,14,9171.033695
-246.895994,100,9171.205926
-381.09538,100,9171.36965
-357.241235,100,9171.534651
-454.579176,100,9171.710902
-149.733273,100,9171.886566
-135.362751,100,9172.051815
-466.138999,100,9172.220405
-200.427071,100,9201.007251
-663.759685,100,9201.187543
-280.433958,100,9201.354123
-369.11392,100,9201.579953
-249.405579,100,9201.769619
-174.359747,100,9201.94647
-634.596981,100,9202.144657
-242.472463,100,9202.30916
-152.196403,100,9202.486843
-806.621706,100,9202.676656
-199.988968,100,9231.547364
-176.776097,100,9231.726627
-264.776236,100,9231.919621
-300.494433,100,9232.09358
-118.906548,100,9232.322686
-303.588149,100,9232.493923
-256.207903,100,9232.686094
-141.842208,100,9232.868438
-54.844516,12,9232.910679
-248.433379,100,9233.111098
-331.932241,100,9262.107702
-348.932783,100,9262.278642
-282.79619,100,9262.445513
-443.294451,100,9262.627314
-129.450241,100,9262.791507
-163.092984,100,9262.967791
-211.755462,100,9263.15921
-535.233498,100,9263.340821
-145.529043,100,9263.525646
-248.682665,100,9263.70625
-315.285813,100,9292.494108
-27.463292,6,9292.519868
-240.304303,100,9292.681698
-155.174269,100,9292.856349
-199.096995,100,9293.031019
-204.507509,100,9293.205143
-540.411815,100,9293.388657
-462.939961,100,9293.563092
-281.169159,100,9293.735494
-235.902475,100,9293.915276
-189.687863,100,9322.564517
-347.41239,100,9322.7345
-136.049964,100,9322.957457
-290.706092,100,9323.136632
-227.682794,100,9323.318307
-122.507366,100,9323.496981
-113.929809,100,9323.794357
-246.286984,100,9323.967176
-41.338327,10,9323.987275
-220.793911,100,9324.188668
-787.150545,100,9353.272083
-216.863349,100,9353.481433
-386.003782,100,9353.654148
-290.644171,100,9353.822199
-318.775507,100,9354.002741
-347.019945,100,9354.185136
-263.153705,100,9354.369145
-154.674055,100,9354.538193
-293.071771,100,9354.721734
-501.999406,100,9354.889962
-312.88398,100,9384.085668
-204.669445,100,9384.27803
-416.700109,100,9384.462841
-175.416583,100,9384.639462
-236.193326,100,9384.813555
-271.639133,100,9384.971511
-944.119988,100,9385.144102
-398.853865,100,9385.345967
-559.984753,100,9385.532573
-351.577197,100,9385.738894
-394.652407,100,9414.600849
-46.400338,8,9414.626404
-408.07481,100,9414.790317
-225.352248,100,9414.952403
-230.388628,100,9415.11924
-249.987156,100,9415.307948
-293.447807,100,9415.48383
-420.126146,100,9415.672155
-252.247177,100,9415.852091
-191.100995,100,9416.031055
-185.690593,100,9445.422341
-409.579535,100,9445.603226
-54.267849,9,9445.624306
-138.550982,100,9445.85919
-197.306665,100,9446.035212
-186.557987,100,9446.206334
-345.489836,100,9446.38985
-248.845538,100,9446.577625
-311.029665,100,9446.803855
-260.249156,100,9446.976584
-155.440424,100,9476.044867
-175.189874,100,9476.211839
-95.372363,17,9476.24199
-407.417165,100,9476.41168
-135.838489,100,9476.575452
-426.954131,100,9476.737603
-365.199223,100,9476.91691
-272.764292,100,9477.09404
-210.380617,100,9477.257562
-400.10903,100,9477.43248
-138.433526,100,9506.532085
-135.797963,100,9506.704906
-185.916306,100,9506.940547
-154.411432,100,9507.117506
-270.57296,100,9507.296493
-170.237599,100,9507.481267
-233.36323,100,9507.668551
-544.952425,100,9507.846084
-30.267035,8,9507.870872
-194.051789,100,9508.035036
-204.848545,100,9537.204586
-188.746283,100,9537.371419
-317.606426,100,9537.539968
-363.747038,100,9537.73616
-322.858955,100,9537.909778
-174.254815,100,9538.075197
-166.881554,100,9538.24043
-466.189948,100,9538.410517
-20.416093,6,9538.426031
-572.986326,100,9538.590656
-273.18875,100,9567.818241
-255.900983,100,9567.982084
-28.743099,7,9568.008376
-255.757936,100,9568.194796
-606.048482,100,9568.382851
-170.326922,100,9568.55081
-188.305652,100,9568.717692
-140.110083,100,9568.907009
-431.352614,100,9569.123297
-452.229601,100,9569.299249
-79.382913,9,9598.748149
-385.822238,100,9598.920895
-170.226748,100,9599.102607
-139.643091,100,9599.278485
-286.17198,100,9599.440275
-706.645608,100,9599.613444
-201.807135,100,9599.956064
-109.293116,100,9600.124109
-435.409914,100,9600.297351
-43.744301,11,9600.320306
-311.636559,100,9629.471645
-337.099353,100,9629.64604
-303.618147,100,9629.812569
-250.171124,100,9629.987266
-27.5035,8,9630.006074
-388.877338,100,9630.180352
-363.355803,100,9630.355644
-396.567663,100,9630.529111
-264.275866,100,9630.707318
-142.044196,100,9630.866515
-364.8977,100,9660.109799
-430.800536,100,9660.318889
-319.696321,100,9660.512201
-145.1358,100,9660.687616
-288.208877,100,9660.872508
-135.835612,100,9661.078412
-407.116131,100,9661.262357
-300.952367,100,9661.481138
-631.241648,100,9661.647017
-869.548529,100,9661.815623
-232.385757,100,9691.499459
-522.701825,100,9691.688531
-144.370348,100,9691.859436
-345.850576,100,9692.042794
-458.163481,100,9692.202882
-479.238255,100,9692.374465
-341.544378,100,9692.637526
-207.782714,100,9692.80058
-318.877514,100,9692.973319
-167.142517,100,9693.132308
-437.552992,100,9722.483486
-36.121611,9,9722.510291
-169.269414,100,9722.69696
-247.780973,100,9722.861596
-152.561804,100,9723.031618
-303.750707,100,9723.208
-167.772248,100,9723.378847
-396.203331,100,9723.557086
-236.997022,100,9723.744974
-388.115052,100,9723.938646
-323.830238,100,9753.354077
-457.268327,100,9753.524496
-287.636855,100,9753.687581
-269.334924,100,9753.867309
-284.684108,100,9754.033214
-180.034883,100,9754.221384
-22.228063,10,9754.254051
-471.704998,100,9754.436671
-182.059438,100,9754.601678
-391.564731,100,9754.784345
-404.284932,100,9784.039204
-292.7378,100,9784.242997
-699.018886,100,9784.439716
-52.037863,8,9784.468281
-305.216678,100,9784.630036
-274.890475,100,9784.809827
-590.578858,100,9784.987166
-275.248203,100,9785.177926
-547.717427,100,9785.350655
-139.843525,100,9785.520892
-125.885813,100,9814.918112
-225.812185,100,9815.093423
-786.252623,100,9815.308519
-390.551023,100,9815.488752
-229.87567,100,9815.657667
-473.57413,100,9815.832263
-437.891142,100,9816.017309
-270.614322,100,9816.219825
-218.766577,100,9816.402765
-256.551161,100,9816.603694
-222.403459,100,9846.169552
-197.172842,100,9846.341484
-168.372979,100,9846.513841
-823.366749,100,9846.693166
-166.450689,100,9846.865593
-457.332754,100,9847.041894
-503.440844,100,9847.226992
-455.102901,100,9847.401007
-510.127459,100,9847.589946
-428.383555,100,9847.767088
-337.190207,100,9877.580341
-587.091013,100,9877.779747
-277.313369,100,9877.941914
-433.326773,100,9878.128178
-138.17525,100,9878.301351
-409.054585,100,9878.480008
-243.166111,100,9878.721377
-106.393251,100,9878.902104
-189.970984,100,9879.075982
-323.033008,100,9879.24411
-22.088573,4,9908.518652
-198.375781,100,9908.695034
-561.160951,100,9908.878539
-332.326245,100,9909.04649
-420.036334,100,9909.243676
-301.276066,100,9909.422171
-23.983633,7,9909.43795
-318.607497,100,9909.599972
-192.324135,100,9909.778045
-173.777867,100,9909.951715
-396.890949,100,9939.48617
-34.661903,7,9939.514681
-12.611311,5,9939.52796
-193.504187,100,9939.734644
-270.625087,100,9939.903048
-197.302739,100,9940.077121
-56.305823,10,9940.103486
-294.465406,100,9940.295316
-218.141673,100,9940.460546
-268.901807,100,9940.798582
-289.163501,100,9970.471928
-277.486212,100,9970.683427
-361.148724,100,9970.863725
-32.4695,7,9970.890424
-614.172746,100,9971.074492
-473.743641,100,9971.236438
-396.909183,100,9971.41839
-166.538437,100,9971.587926
-967.001614,100,9971.766051
-238.421467,100,9971.941695
-353.850534,100,10001.512638
-228.040058,100,10001.696415
-546.803516,100,10001.865167
-133.961059,100,10002.030412
-540.124242,100,10002.192605
-365.123603,100,10002.380119
-206.003623,100,10002.550644
-450.012874,100,10002.728889
-455.250451,100,10002.902833
-163.636122,100,10003.066571
-341.609446,100,10033.154337
-516.068638,100,10033.389957
-220.557664,100,10033.569545
-303.974404,100,10033.751972
-165.868354,100,10033.927132
-351.14837,100,10034.121779
-222.71694,100,10034.296063
-263.256147,100,10034.468903
-211.909898,100,10034.639631
-422.828997,100,10034.820827
-34.1494,7,10064.654084
-436.724854,100,10064.833324
-215.121534,100,10065.01475
-278.539982,100,10065.183522
-360.958659,100,10065.354998
-569.465239,100,10065.53765
-214.404073,100,10065.700764
-312.73642,100,10065.871995
-325.936056,100,10066.067708
-297.452924,100,10066.277532
-231.302712,100,10096.184319
-311.416754,100,10096.378455
-235.41705,100,10096.542673
-154.812394,100,10096.718087
-176.962619,100,10096.908776
-609.271796,100,10097.081204
-265.085508,100,10097.250123
-190.255287,100,10097.427354
-347.758376,100,10097.608625
-222.172315,100,10097.813624
-142.239905,100,10127.822995
-160.562995,100,10127.999785
-133.297648,100,10128.166783
-85.755058,14,10128.200583
-193.726686,100,10128.473731
-387.116797,100,10128.65749
-39.674162,8,10128.673437
-416.549306,100,10128.838318
-394.21155,100,10129.018427
-560.552899,100,10129.19821
-299.462653,100,10158.903592
-20.874058,5,10158.927295
-37.371189,7,10158.961678
-256.99094,100,10159.144272
-151.671405,100,10159.323498
-195.407231,100,10159.48872
-494.797735,100,10159.681093
-244.251256,100,10159.856076
-271.626769,100,10160.039253
-161.088374,100,10160.213164
-305.63103,100,10190.372929
-268.389272,100,10190.546782
-238.335548,100,10190.730207
-204.686353,100,10190.908942
-852.766826,100,10191.067614
-148.502105,100,10191.259241
-211.553755,100,10191.44261
-199.930656,100,10191.606396
-276.688837,100,10191.849598
-541.529922,100,10192.042873
-19.890814,6,10221.948152
-130.265479,100,10222.127782
-35.669181,9,10222.153363
-29.868822,7,10222.167184
-267.863685,100,10222.335358
-416.12195,100,10222.510173
-109.987024,100,10222.773598
-432.102527,100,10222.965423
-700.901928,100,10223.172264
-149.479594,100,10223.354576
-172.384495,100,10253.412769
-195.731979,100,10253.608426
-164.116605,100,10253.779746
-218.36956,100,10253.943801
-297.897923,100,10254.10704
-177.061993,100,10254.278426
-401.194612,100,10254.456393
-194.116019,100,10254.675992
-288.695096,100,10254.846176
-374.134404,100,10255.051031
-178.130159,100,10285.055476
-393.952565,100,10285.270341
-614.897248,100,10285.447518
-233.486166,100,10285.620381
-121.264583,100,10285.785468
-301.234349,100,10285.964576
-483.275617,100,10286.134052
-210.396248,100,10286.331367
-459.547698,100,10286.515472
-249.367823,100,10286.688068
-168.473789,100,10316.655452
-194.811618,100,10316.827979
-76.700144,25,10316.880124
-228.286581,100,10317.055371
-261.079084,100,10317.225379
-310.078017,100,10317.393786
-302.986422,100,10317.577598
-509.176288,100,10317.743742
-312.388742,100,10317.912405
-413.638629,100,10318.079235
-462.069145,100,10348.388013
-318.400665,100,10348.565797
-151.136833,100,10348.758092
-235.114453,100,10348.929868
-29.74409,9,10348.970028
-170.881177,100,10349.151473
-751.296255,100,10349.325972
-240.351003,100,10349.515193
-47.054597,11,10349.548664
-148.554817,100,10349.73192
-352.195348,100,10379.715769
-161.680318,100,10379.882436
-163.041286,100,10380.051278
-759.361983,100,10380.22048
-198.587647,100,10380.398041
-192.157188,100,10380.577729
-278.420276,100,10380.753001
-243.315464,100,10380.915052
-379.222747,100,10381.083837
-861.754875,100,10381.248847
-368.152566,100,10411.639672
-177.791174,100,10411.817216
-263.850325,100,10411.991318
-262.231829,100,10412.164315
-246.255206,100,10412.351101
-283.977401,100,10412.53312
-45.401909,9,10412.579993
-379.413954,100,10412.907473
-242.997059,100,10413.085007
-274.095178,100,10413.254132
-455.590214,100,10443.511865
-202.644611,100,10443.697052
-255.985305,100,10443.878895
-58.777817,11,10443.919445
-166.25384,100,10444.103222
-210.837748,100,10444.283465
-153.507323,100,10444.454736
-977.688859,100,10444.61873
-193.558294,100,10444.783877
-537.090555,100,10444.952107
-146.42581,100,10475.322895
-159.426874,100,10475.491356
-202.697619,100,10475.67614
-24.655099,6,10475.720725
-289.846155,100,10475.914974
-872.093282,100,10476.086185
-194.250048,100,10476.271296
-276.044139,100,10476.456917
-210.85984,100,10476.628822
-818.489254,100,10476.799062
-119.816907,100,10507.063853
-635.860879,100,10507.262572
-176.330238,100,10507.438245
-279.974167,100,10507.617598
-263.983727,100,10507.796433
-442.655278,100,10507.961465
-311.434229,100,10508.14454
-191.902461,100,10508.334933
-166.570258,100,10508.502649
-280.210727,100,10508.695159
-14.8647,7,10538.655
-23.094859,7,10538.705801
-173.29365,100,10538.896551
-362.607244,100,10539.06921
-208.024983,100,10539.230973
-353.683007,100,10539.410831
-257.996753,100,10539.579945
-174.288707,100,10539.748338
-237.990667,100,10539.965075
-203.108484,100,10540.133742
-157.407608,100,10570.602224
-156.251587,100,10570.770163
-320.142568,100,10570.946943
-206.687143,100,10571.14104
-330.299906,100,10571.321181
-232.375982,100,10571.492505
-35.154125,10,10571.527395
-455.555854,100,10571.815433
-441.452626,100,10572.021661
-172.790988,100,10572.195658
-22.318686,6,10602.375653
-379.813181,100,10602.644208
-152.262166,100,10602.821026
-365.923058,100,10602.988711
-267.480961,100,10603.16401
-101.757859,100,10603.358084
-39.104209,10,10603.413549
-307.328011,100,10603.651726
-302.584582,100,10603.849669
-331.715724,100,10604.043525
-317.330913,100,10634.28583
-233.070673,100,10634.479018
-133.730307,100,10634.652424
-272.287642,100,10634.869591
-402.432698,100,10635.081537
-242.960388,100,10635.246512
-207.924285,100,10635.424432
-106.474976,100,10635.595446
-170.891544,100,10635.76865
-571.695867,100,10635.97651
-156.766388,100,10666.576069
-244.445823,100,10666.775487
-181.166068,100,10666.952285
-302.465163,100,10667.125156
-232.403814,100,10667.28702
-109.730204,100,10667.468288
-529.485381,100,10667.640063
-179.608202,100,10667.798434
-314.693927,100,10667.970963
-263.559453,100,10668.172322
-304.666307,100,10698.765141
-572.251221,100,10698.936712
-359.918064,100,10699.100017
-337.184171,100,10699.260826
-326.197834,100,10699.436696
-124.319318,100,10699.601102
-216.902039,100,10699.776702
-468.908211,100,10699.951376
-590.203815,100,10700.127398
-240.609636,100,10700.296659
-165.371287,100,10730.983247
-547.4905,100,10731.154378
-230.515822,100,10731.324615
-258.564046,100,10731.500691
-269.918783,100,10731.676219
-188.485786,100,10731.838385
-276.680708,100,10732.204156
-137.492352,100,10732.373593
-198.030759,100,10732.551505
-395.96797,100,10732.743134
-359.745315,100,10763.343988
-249.755948,100,10763.512105
-335.953246,100,10763.717521
