#{"t_start": 1695180664.4481833, "env_id": "UR5StaReach-v1"}
r,l,t
-959.471709,6,1063.797287
-918.512199,5,1063.812225
-948.177929,7,1063.834948
-990.460511,5,1076.421503
-847.353593,3,1076.43397
-939.333961,6,1076.457999
-982.421032,5,1076.472911
-973.377821,6,1076.490825
-831.649115,3,1076.501381
-871.410444,5,1076.522967
-969.02538,3,1076.534626
-948.486131,5,1076.556098
-875.242051,7,1076.582105
-967.844397,5,1089.052225
-926.472015,3,1089.066692
-1041.120462,5,1089.084912
-927.349046,6,1089.101912
-961.461708,5,1089.117137
-811.828365,3,1089.129927
-954.481158,5,1089.150271
-759.049137,4,1089.164486
-944.403766,6,1089.187639
-935.014164,4,1089.2145
-972.999074,5,1101.67812
-854.252798,4,1101.689856
-999.536738,5,1101.710031
-999.300545,5,1101.726115
-952.464816,4,1101.742861
-881.427579,5,1101.760261
-928.067893,6,1101.779421
-886.21392,3,1101.789575
-894.185864,5,1101.809712
-917.125207,5,1101.826803
-886.306682,5,1114.67703
-847.535657,3,1114.702505
-925.086363,5,1114.726438
-1014.667695,5,1114.760045
-934.1994,3,1114.784778
-1014.712589,6,1114.80838
-925.283835,7,1114.845117
-911.733013,4,1114.870205
-940.269806,5,1114.887636
-910.133215,4,1114.903146
-891.166983,4,1127.613668
-829.661086,3,1127.627106
-819.597062,3,1127.644228
-869.235734,6,1127.666956
-1085.209186,6,1127.684311
-881.717878,3,1127.694684
-995.208121,5,1127.71552
-993.825865,7,1127.740385
-833.365253,3,1127.761527
-960.619727,6,1127.783884
-1088.240078,5,1141.84577
-825.27774,3,1141.857854
-819.565357,3,1141.873976
-930.540189,6,1141.89957
-874.910386,5,1141.928929
-963.740312,5,1141.945032
-886.363128,4,1141.959291
-954.031214,5,1141.978728
-1032.009246,6,1141.998734
-940.027611,5,1142.032028
-833.909281,3,1156.102774
-875.268987,5,1156.125953
-935.960241,6,1156.160012
-956.860352,6,1156.192831
-1077.729236,5,1156.224277
-944.122332,5,1156.239967
-990.594727,5,1156.256017
-946.847573,5,1156.273084
-847.005361,3,1156.28385
-955.062299,5,1156.304883
-892.233747,6,1170.137034
-843.826144,5,1170.151436
-996.77726,6,1170.171549
-729.395129,4,1170.198865
-927.314758,5,1170.217344
-853.366437,5,1170.234377
-997.338887,7,1170.2558
-867.425914,5,1170.28463
-811.487068,3,1170.296337
-766.754978,3,1170.312512
-908.15869,6,1183.667249
-1011.284694,6,1183.700207
-859.649571,3,1183.72419
-898.107296,3,1183.74211
-1051.22194,7,1183.767462
-911.618277,5,1183.79643
-843.581444,5,1183.814261
-915.895911,6,1183.835356
-830.778369,4,1183.862936
-884.318868,3,1183.876216
-1083.06651,5,1197.825283
-811.549527,4,1197.84073
-861.28371,6,1197.862275
-816.019077,3,1197.88761
-1033.917379,5,1197.909169
-991.652071,6,1197.929077
-796.391542,4,1197.955911
-912.038215,5,1197.976925
-914.740562,6,1197.994544
-929.630392,7,1198.029906
-1003.71865,7,1211.89218
-903.541247,3,1211.915508
-693.258385,3,1211.930793
-1027.56334,5,1211.952772
-827.124209,3,1211.96547
-809.573967,3,1211.981361
-884.742236,3,1211.997821
-1057.532932,6,1212.021784
-956.074936,5,1212.03579
-857.321819,3,1212.04942
-931.076995,5,1225.551805
-838.430275,3,1225.579478
-978.424376,5,1225.600235
-961.122326,6,1225.619842
-886.80735,4,1225.6474
-949.840592,6,1225.668745
-892.3672,3,1225.697177
-901.278037,5,1225.717106
-867.374219,5,1225.73298
-861.636015,4,1225.748418
-910.89692,5,1239.746523
-1048.202458,5,1239.777396
-923.835659,5,1239.792849
-915.272534,6,1239.814198
-990.944321,6,1239.846795
-1011.530995,6,1239.879291
-892.781003,5,1239.893292
-785.613867,3,1239.906619
-940.482482,5,1239.927039
-881.529259,4,1239.942106
-883.482511,6,1254.074612
-746.317876,3,1254.101173
-867.721844,4,1254.119678
-1046.105999,6,1254.142032
-835.049739,3,1254.168926
-1099.330156,5,1254.190366
-934.023909,7,1254.214005
-958.963526,5,1254.238189
-942.761601,8,1254.264612
-999.690074,6,1254.29147
-809.083223,3,1267.278817
-859.230719,4,1267.297396
-903.334172,6,1267.319232
-918.823916,6,1267.352108
-906.139705,5,1267.383412
-939.035434,4,1267.397978
-1014.511909,6,1267.419549
-871.317768,5,1267.448714
-937.599511,5,1267.466555
-845.234901,3,1267.478224
-899.307721,3,1280.973269
-909.015982,3,1280.99038
-924.275703,6,1281.013682
-917.775447,7,1281.048651
-889.64111,3,1281.073335
-976.102925,6,1281.095799
-912.297211,5,1281.111144
-771.972482,3,1281.123398
-1017.294842,7,1281.14778
-809.711992,4,1281.176114
-872.00468,5,1294.755777
-975.923437,7,1294.778192
-994.154481,7,1294.81047
-1017.468545,7,1294.845173
-979.788852,7,1294.878128
-1018.138772,7,1294.911376
-973.197405,7,1294.94845
-888.944344,6,1294.975818
-906.933432,3,1295.002345
-882.5679,5,1295.022389
-927.725702,3,1308.514629
-847.567397,3,1308.530727
-795.320511,4,1308.549877
-773.551331,4,1308.567132
-1004.299507,5,1308.586813
-973.885181,5,1308.643779
-965.135767,5,1308.683793
-840.401646,4,1308.700747
-810.805872,3,1308.714249
-979.631191,3,1308.730695
-1086.15798,6,1322.599894
-910.17638,6,1322.632688
-833.473524,3,1322.658079
-806.006313,3,1322.675617
-986.472654,5,1322.696659
-966.37401,6,1322.713644
-961.400181,5,1322.72875
-806.484079,4,1322.743991
-844.431139,3,1322.759141
-775.524111,4,1322.777612
-951.460961,6,1336.19581
-1035.88058,5,1336.228103
-851.899281,5,1336.258635
-1001.229358,6,1336.278412
-899.361329,5,1336.305969
-1002.659541,6,1336.327506
-818.528959,4,1336.354783
-997.953373,6,1336.377086
-812.999765,3,1336.402699
-962.263553,7,1336.429919
-898.965252,6,1350.337357
-866.931927,5,1350.353009
-1076.948578,5,1350.369829
-1003.873248,7,1350.38957
-955.824236,5,1350.420292
-1117.978738,5,1350.437816
-982.389377,6,1350.457027
-888.002765,4,1350.485871
-1042.369271,5,1350.503804
-943.072007,7,1350.523947
