#{"t_start": 1695187051.7175174, "env_id": "UR5DynReach-v1"}
r,l,t
-863.910233,3,7497.396232
-1536.576371,100,7504.925071
-811.762496,3,7504.936625
-2150.728943,100,7505.098983
-1892.899363,100,7505.267106
-1269.70417,100,7505.44399
-1267.369143,100,7505.602295
-1420.165488,100,7505.778931
-1025.611599,10,7505.797563
-1077.290032,100,7505.967853
-893.014382,3,7505.988518
-1487.959322,100,7513.527749
-1618.647029,100,7513.696197
-1058.929553,100,7513.877006
-1133.002922,100,7514.059214
-1653.598909,100,7514.223201
-897.83555,11,7514.257211
-2000.414664,100,7514.424938
-2087.910316,100,7514.596508
-1162.193559,100,7514.763735
-1048.465916,6,7514.78356
-884.157262,3,7522.369875
-2465.222777,100,7522.531829
-1556.176678,100,7522.701559
-2096.859258,100,7522.863882
-1334.193746,100,7523.046077
-1627.119935,100,7523.220681
-935.76305,5,7523.238108
-781.072065,3,7523.251951
-2411.435732,100,7523.425497
-1255.7409,100,7523.59059
-920.610948,3,7531.141954
-1629.625454,100,7531.317324
-888.976022,3,7531.326074
-903.658226,3,7531.34164
-945.490948,3,7531.359361
-1059.227214,11,7531.388125
-986.955004,11,7531.42118
-1867.022496,100,7531.593401
-1312.575467,100,7531.76803
-2624.903047,100,7531.921701
-1374.690332,21,7539.378165
-57.676013,6,7539.403619
-1237.339372,100,7539.571172
-870.343379,3,7539.584214
-1982.573272,100,7539.749838
-1228.632043,100,7539.927371
-1882.425772,100,7540.103555
-824.384905,3,7540.117168
-886.370364,3,7540.134592
-923.321698,5,7540.153207
-856.382203,3,7547.789954
-2216.464707,100,7547.955111
-1475.049663,100,7548.133906
-1523.292475,100,7548.302029
-878.804776,100,7548.470521
-1045.62804,100,7548.640218
-992.39245,10,7548.667246
-2140.299413,40,7548.746235
-1655.710886,100,7548.910813
-976.811593,5,7548.92849
-1362.962379,100,7556.738651
-1613.693029,100,7556.895911
-1046.836205,11,7556.92556
-2099.61479,100,7557.102389
-1614.377254,100,7557.26751
-2158.613133,100,7557.43786
-1263.541088,100,7557.593409
-1601.923286,100,7557.761696
-839.61122,3,7557.781152
-2294.178532,100,7557.943652
-2835.736204,100,7565.818508
-933.684095,10,7565.849725
-816.772693,4,7565.873843
-93.166624,14,7565.90551
-1391.403493,100,7566.070412
-1001.712148,10,7566.098792
-2398.736256,100,7566.268959
-850.490477,4,7566.289982
-1865.571896,100,7566.453817
-1720.622685,100,7566.621128
-1422.469698,100,7574.402234
-2199.880102,100,7574.562494
-1856.291384,100,7574.739868
-1320.531564,100,7574.908161
-891.521618,11,7574.94123
-875.456345,7,7574.969877
-1421.66679,100,7575.126441
-2332.509073,100,7575.293697
-1139.577354,10,7575.32368
-1589.255389,100,7575.491912
-854.865305,3,7583.119327
-1623.099687,100,7583.281691
-836.332045,3,7583.302476
-1185.267295,14,7583.336884
-1017.007757,4,7583.353804
-1098.859529,14,7583.385661
-2255.964214,100,7583.555035
-1023.66931,100,7583.728236
-970.505503,5,7583.740592
-1334.60848,100,7583.905231
-792.173815,3,7591.362381
-934.936673,100,7591.530189
-1846.941867,100,7591.704118
-836.368931,3,7591.726151
-849.272217,4,7591.74484
-2804.457652,100,7591.905679
-1182.161072,100,7592.077152
-1859.732207,100,7592.24844
-1133.922024,100,7592.406543
-1106.049252,100,7592.580057
-1244.745475,100,7600.531175
-786.696371,3,7600.551341
-909.116327,3,7600.568367
-2168.916921,100,7600.734784
-1911.129776,100,7600.904497
-1009.643769,4,7600.920627
-1025.298104,100,7601.081535
-1651.639385,100,7601.248351
-2197.239696,100,7601.42205
-1206.621703,100,7601.592062
-859.079279,3,7608.94145
-915.175915,4,7608.959297
-1549.017313,100,7609.122027
-751.745415,3,7609.140933
-2134.265599,100,7609.305128
-1793.581463,100,7609.472023
-2010.472485,100,7609.642071
-1275.682291,100,7609.823138
-2052.239251,100,7609.989172
-778.079685,3,7610.010331
-1500.880379,100,7617.659419
-2673.897088,100,7617.827813
-989.019982,10,7617.859386
-2341.821855,100,7618.039632
-2344.815413,100,7618.19965
-950.982602,11,7618.227377
-810.624664,3,7618.249115
-961.719588,14,7618.283757
-2305.410969,100,7618.45818
-794.335896,3,7618.482523
-869.136579,3,7626.240173
-1056.411764,100,7626.406205
-862.0466,5,7626.426111
-847.298064,100,7626.597103
-1056.074503,100,7626.756608
-914.004299,3,7626.772693
-1415.890876,100,7626.938444
-2530.846117,100,7627.103612
-2323.467575,100,7627.268898
-785.697396,4,7627.291397
-1132.081117,100,7635.050002
-1043.43213,5,7635.067439
-833.010318,9,7635.089077
-1265.237299,100,7635.267041
-1012.085112,100,7635.441272
-819.410601,3,7635.463421
-2117.638337,100,7635.627653
-1397.637575,100,7635.802028
-2194.671182,100,7635.972879
-1431.112387,100,7636.129805
-766.974394,4,7643.489634
-847.912943,3,7643.506524
-1104.466488,100,7643.688692
-907.414758,100,7643.853001
-1319.583762,100,7644.021135
-760.428513,4,7644.039568
-890.431756,3,7644.054217
-836.506415,3,7644.070225
-1440.627218,100,7644.248642
-885.391576,3,7644.270708
-1298.988386,100,7652.180872
-958.997853,3,7652.195778
-1174.373389,100,7652.360352
-1004.360577,22,7652.409476
-1829.142832,100,7652.578044
-1670.460033,100,7652.7464
-2003.46997,100,7652.910531
-989.168509,100,7653.089349
-1931.956255,100,7653.259009
-2101.570405,100,7653.43544
-902.578625,3,7661.286215
-929.838732,5,7661.305954
-1121.561633,20,7661.344486
-1484.065938,100,7661.526846
-765.286554,3,7661.534681
-1815.926529,100,7661.701035
-1410.977625,100,7661.868053
-1629.564423,100,7662.041003
-842.72605,3,7662.052575
-1272.825938,100,7662.219646
-1116.06804,12,7669.855947
-1337.58015,100,7670.026567
-2425.793279,100,7670.19003
-1255.750069,100,7670.356812
-1847.524479,100,7670.531748
-962.84602,100,7670.699878
-2057.973336,100,7670.855619
-839.409665,3,7670.878254
-1339.264863,100,7671.040772
-2558.497314,100,7671.20887
-1438.431401,100,7678.730555
-1184.166034,100,7678.895981
-1860.965018,100,7679.072327
-2167.124942,100,7679.234057
-2085.863203,100,7679.413166
-1132.935677,100,7679.579833
-1608.806756,100,7679.753022
-1166.035943,25,7679.804084
-1963.276405,100,7679.968326
-861.863538,3,7679.986521
-900.987993,3,7687.607244
-1183.446259,18,7687.646408
-1597.789183,100,7687.804739
-905.599338,3,7687.826192
-1493.92736,100,7687.991928
-950.813028,5,7688.010958
-2047.367149,100,7688.184183
-807.535462,3,7688.208029
-2247.659574,100,7688.383689
-168.434818,10,7688.400946
-1354.686187,100,7696.128723
-816.919443,3,7696.148326
-1032.222149,6,7696.172056
-1286.026583,100,7696.333499
-902.323496,3,7696.348884
-1619.278915,100,7696.527898
-920.219052,3,7696.548299
-778.598743,3,7696.564943
-905.536372,3,7696.582246
-1474.46737,100,7696.747294
-1040.312068,10,7704.34807
-897.10439,3,7704.371637
-821.641599,3,7704.388536
-818.438206,3,7704.405658
-929.212666,4,7704.423219
-995.595496,10,7704.449685
-1915.380218,100,7704.625562
-1815.37456,100,7704.784636
-941.327331,3,7704.805707
-1146.487631,100,7704.97252
-952.442711,10,7712.354739
-911.523487,4,7712.381325
-2424.774556,100,7712.541002
-774.117351,5,7712.565358
-1729.633321,34,7712.627159
-851.110442,3,7712.646581
-806.964631,3,7712.661394
-1042.574631,10,7712.688781
-48.965511,8,7712.717922
-1556.174854,100,7712.885139
-1048.775832,15,7720.537519
-769.961564,4,7720.553261
-1616.020814,100,7720.727437
-930.20155,6,7720.73998
-798.848242,3,7720.751881
-1022.249907,10,7720.780406
-1233.873366,100,7720.958373
-1580.726851,100,7721.11754
-1262.607431,100,7721.28292
-841.275968,100,7721.452971
-1140.80606,100,7729.265799
-1955.589338,100,7729.423079
-1849.780524,100,7729.591445
-928.85844,6,7729.614486
-2186.902771,100,7729.787429
-2514.990375,100,7729.960066
-908.443946,100,7730.128538
-1203.586668,100,7730.289048
-813.163743,100,7730.463913
-847.838626,3,7730.47757
-1360.338528,100,7738.254945
-1027.731885,17,7738.288682
-1454.228082,24,7738.333391
-1138.826241,100,7738.503794
-799.161534,3,7738.520247
-1259.87486,100,7738.682543
-1242.413595,100,7738.85096
-1520.198852,100,7739.016503
-2507.940643,100,7739.17973
-1120.638281,20,7739.227054
-1004.058753,100,7746.904362
-798.118044,3,7746.923721
-1750.432644,100,7747.08649
-1914.341365,100,7747.256843
-820.731208,3,7747.274588
-1019.77827,16,7747.31109
-1758.575834,100,7747.473136
-792.295836,3,7747.491281
-893.941209,3,7747.508651
-844.688036,3,7747.525381
-1980.100067,100,7754.994887
-893.973236,3,7755.014705
-985.46423,100,7755.183384
-1764.310966,100,7755.355822
-1846.303081,100,7755.512113
-2569.136983,100,7755.684782
-1767.861567,100,7755.856819
-890.301596,3,7755.865089
-778.15235,3,7755.88162
-1209.559649,100,7756.048675
-2397.854989,100,7763.755016
-1057.6028,18,7763.793273
-1132.098919,18,7763.826701
-834.049462,3,7763.839817
-989.367887,11,7763.867146
-889.364223,3,7763.889081
-1013.438807,100,7764.064627
-873.12755,6,7764.093754
-2276.178791,100,7764.261429
-820.276856,3,7764.271855
-1862.212045,100,7771.921396
-1213.385746,100,7772.098675
-1374.315603,100,7772.26104
-106.453275,10,7772.288359
-780.919883,3,7772.311399
-1360.202134,100,7772.483507
-1058.58129,100,7772.642742
-934.922049,5,7772.665817
-1047.482582,10,7772.689613
-801.95892,3,7772.712026
-2280.029764,100,7780.405582
-1164.76506,100,7780.583147
-1006.628661,15,7780.621783
-2031.914881,100,7780.794244
-966.941945,4,7780.805794
-916.037237,5,7780.823257
-1197.395691,100,7780.997301
-988.151133,11,7781.032951
-858.063532,7,7781.058988
-745.389519,3,7781.069597
-1007.36024,100,7788.622795
-931.097817,3,7788.645268
-867.907632,3,7788.661986
-1210.22512,100,7788.822974
-1672.744781,100,7788.994581
-949.535301,6,7789.013234
-1634.727317,100,7789.171767
-828.995201,3,7789.192614
-1671.722158,100,7789.358684
-759.886185,4,7789.378177
-989.184797,6,7796.721544
-1729.393935,100,7796.899641
-957.285783,100,7797.068083
-2689.548589,100,7797.236448
-103.745154,6,7797.252997
-885.355339,6,7797.270863
-866.812099,3,7797.283762
-835.698367,3,7797.299392
-875.381075,5,7797.319753
-978.556619,11,7797.346276
-868.590276,3,7804.756981
-732.302046,100,7804.928161
-1299.270577,100,7805.099415
-1048.147131,100,7805.276533
-2197.087587,100,7805.445067
-982.65316,12,7805.470132
-2093.63735,100,7805.635953
-2553.09032,100,7805.80392
-1282.28641,100,7805.977027
-1095.265572,100,7806.137685
-954.150597,3,7813.380943
-1586.736501,100,7813.543902
-862.560576,3,7813.565032
-1157.978257,100,7813.735394
-1288.743206,28,7813.784887
-2130.878881,100,7813.956231
-792.199839,4,7813.981738
-803.374791,4,7813.99861
-1259.274653,100,7814.161036
-197.224848,26,7814.217346
-804.512284,3,7821.420147
-772.910314,4,7821.438182
-1283.370491,100,7821.602223
-1214.462492,100,7821.768211
-829.130837,3,7821.786845
-1006.654819,11,7821.816288
-1040.57666,100,7821.984262
-908.095524,3,7822.005371
-2107.419353,100,7822.169169
-1659.816925,100,7822.337413
-1940.029119,100,7829.756132
-1591.073349,100,7829.92293
-1291.243387,100,7830.09937
-913.214937,3,7830.111197
-1573.860582,100,7830.281877
-2189.232986,100,7830.455133
-863.280753,4,7830.479171
-1070.000777,14,7830.5122
-868.556361,3,7830.528812
-1853.072767,100,7830.69202
-918.001768,11,7838.048029
-2092.131608,100,7838.228573
-914.145498,3,7838.252068
-1421.446674,100,7838.42846
-884.69232,3,7838.450362
-1827.887715,100,7838.626043
-1725.8944,100,7838.780118
-2351.936452,100,7838.94849
-1575.330103,100,7839.12174
-1552.842253,100,7839.280583
-1496.304517,100,7846.843188
-1053.284302,5,7846.861217
-1416.58059,100,7847.033154
-1396.992604,100,7847.194973
-835.957093,3,7847.209203
-1104.573703,100,7847.372756
-863.242237,3,7847.39225
-221.273083,20,7847.438095
-874.186159,3,7847.459504
-894.593389,3,7847.475724
-914.552235,4,7854.98444
-1211.843533,14,7855.014168
-1043.758742,10,7855.041978
-2604.268487,100,7855.216897
-2276.561729,100,7855.380487
-1706.594287,100,7855.553859
-1929.951177,100,7855.711346
-2118.312129,100,7855.902319
-1449.868676,100,7856.070775
-1565.516348,100,7856.230103
-875.353278,10,7863.900214
-1713.01184,100,7864.080551
-1659.218173,100,7864.25183
-1140.374149,21,7864.301229
-1779.161056,100,7864.469885
-1924.61731,100,7864.639503
-1199.570092,100,7864.803863
-14.553281,6,7864.826547
-958.277297,3,7864.840616
-1016.983178,100,7865.003722
-1172.696289,100,7872.703477
-1783.399778,100,7872.869848
-878.664249,10,7872.88957
-1090.434217,10,7872.92261
-1942.301239,100,7873.092923
-1225.451922,100,7873.264271
-1185.734795,12,7873.295565
-777.833439,3,7873.314961
-943.4042,14,7873.352507
-953.794751,10,7873.374924
-1315.834785,100,7881.090645
-829.286751,3,7881.103451
-1551.605917,100,7881.27559
-840.595188,5,7881.289892
-1202.932822,100,7881.45402
-2208.257827,100,7881.617665
-852.070782,9,7881.647483
-854.105582,3,7881.670497
-943.690784,3,7881.687355
-789.30052,4,7881.705915
-1738.202119,100,7889.339477
-1249.13331,100,7889.509342
-1056.284586,10,7889.537703
-1458.881462,100,7889.722009
-2050.677145,100,7889.897551
-770.510451,3,7889.910831
-2095.514843,100,7890.073046
-1334.251188,100,7890.244349
-1765.764747,100,7890.411349
-839.843264,3,7890.428022
-1016.413574,5,7897.887572
-1919.183422,100,7898.048181
-1811.257127,100,7898.222264
-2353.654892,100,7898.381545
-2637.162441,100,7898.553502
-1048.623164,11,7898.580361
-1340.772128,100,7898.754964
-913.877509,7,7898.774877
-1351.402155,100,7898.932082
-986.721994,100,7899.097389
-2663.864191,100,7906.837777
-1262.766195,100,7907.00405
-784.736451,3,7907.025231
-969.808687,5,7907.045946
-780.386213,3,7907.058591
-1707.768147,100,7907.224676
-62.748076,8,7907.250092
-2029.488291,100,7907.417455
-810.887982,3,7907.426432
-850.649025,3,7907.442527
-797.396559,3,7914.864877
-1500.145258,100,7915.027307
-898.104945,3,7915.04889
-1146.62026,100,7915.221925
-924.736236,3,7915.232852
-1824.679724,100,7915.394606
-762.592051,3,7915.415306
-1741.940486,100,7915.593504
-1445.835948,100,7915.769493
-2405.572884,100,7915.929709
-994.86089,10,7923.417429
-1429.785579,100,7923.597596
-858.814768,3,7923.606856
-1878.761999,100,7923.785567
-940.508764,3,7923.806043
-1408.223624,100,7923.974635
-842.93282,4,7923.990751
-868.211636,3,7924.006318
-1541.69535,100,7924.181559
-1323.921518,100,7924.348165
-1743.847155,100,7932.178343
-1546.317349,100,7932.351118
-945.497715,100,7932.516806
-2466.238506,100,7932.683802
-944.479762,100,7932.850495
-1029.404036,15,7932.882038
-182.561722,25,7932.930828
-1113.2024,19,7932.971833
-1340.478024,100,7933.141484
-1708.789295,100,7933.312469
-884.190605,15,7940.973791
-155.922781,26,7941.022748
-810.939836,3,7941.036933
-792.090409,4,7941.055056
-1974.641532,100,7941.220866
-1999.099838,100,7941.385803
-2381.213041,100,7941.554396
-929.488559,4,7941.573306
-1239.201269,100,7941.74465
-1481.560254,100,7941.906419
-1209.780017,100,7949.209524
-1532.254668,100,7949.375001
-1266.211756,100,7949.541374
-822.646733,3,7949.561136
-1081.621305,10,7949.589108
-1371.176376,100,7949.762983
-2256.464725,100,7949.925361
-848.476992,3,7949.94451
-2529.018114,100,7950.108765
-929.93022,100,7950.284816
-1029.477501,15,7957.885752
-883.829801,3,7957.902481
-1097.684998,6,7957.923457
-1373.868778,100,7958.080233
-843.387948,4,7958.107733
-1895.820151,100,7958.269781
-1496.553113,100,7958.44752
-833.698545,10,7958.478887
-1039.428166,11,7958.513769
-1063.521335,100,7958.686317
-1144.252337,100,7966.505685
-1524.425724,100,7966.673754
-1407.3945,100,7966.850215
-1342.003937,100,7967.014137
-1702.470974,100,7967.173086
-1360.722601,100,7967.34606
-1276.117938,100,7967.523616
3.534194,5,7967.544273
-1134.562935,100,7967.718099
-1268.138122,100,7967.881297
-949.754915,6,7975.237596
-818.000901,3,7975.249589
-1659.986678,100,7975.411415
-1583.404056,100,7975.581324
-863.775265,3,7975.600071
-981.315532,100,7975.781812
-1559.119219,100,7975.949958
-1738.264643,100,7976.124787
-924.283502,5,7976.135406
-853.44955,3,7976.149714
-1207.20113,100,7983.923387
-805.429056,3,7983.941543
-853.738343,3,7983.957046
-839.870001,3,7983.973413
-1735.519299,100,7984.135544
-876.364374,3,7984.156257
-896.822607,3,7984.172937
-926.426368,3,7984.190615
-2674.751137,100,7984.353679
-897.771894,3,7984.378004
-827.861045,7,7991.86875
-1143.763278,12,7991.900643
-2193.921272,100,7992.061899
-940.480175,3,7992.081788
-930.956086,3,7992.098134
-1025.572263,5,7992.11666
-1016.589199,5,7992.133152
-856.149453,9,7992.156018
-1718.462171,100,7992.335318
-1645.956167,100,7992.497023
-1595.557556,100,8000.40714
-1789.680584,100,8000.566023
-1772.889215,100,8000.732661
-1764.298125,100,8000.899911
-792.256039,3,8000.920536
-778.370435,4,8000.938605
-769.686863,3,8000.953967
-934.809049,5,8000.974931
-1989.088935,100,8001.138134
-841.455957,3,8001.154665
-2508.857315,100,8008.889852
-857.302848,3,8008.911253
-1030.610816,5,8008.930847
-1333.752428,100,8009.106501
-1019.506107,100,8009.288513
-1627.325089,100,8009.466245
-885.725858,3,8009.478842
-1224.831375,100,8009.643392
-1039.516881,12,8009.67439
-899.140588,3,8009.696042
-3219.21856,100,8017.078327
-900.008794,5,8017.104537
-956.393953,100,8017.271724
-931.409623,3,8017.283773
-1421.670725,100,8017.462244
-1421.441554,100,8017.645837
-2349.47087,100,8017.829112
-822.236889,4,8017.853123
-1457.608413,100,8018.027913
-931.823616,5,8018.05537
-734.849797,3,8025.45847
-922.546794,3,8025.476149
-891.80868,3,8025.491924
-2306.396255,100,8025.666802
-1191.271456,19,8025.717176
-1188.936138,100,8025.902281
-2310.658725,100,8026.087729
-1495.150075,100,8026.269342
-854.79679,3,8026.292087
-985.469868,12,8026.323192
-885.001782,5,8034.16917
-927.624409,11,8034.195675
-1439.403833,100,8034.37639
-2136.164541,100,8034.559466
-1690.335545,100,8034.742967
-1802.35312,100,8034.922086
-1410.376986,100,8035.093471
-1115.601359,19,8035.141139
-842.557677,3,8035.150379
-2260.868393,100,8035.32408
-1549.446682,100,8043.030723
-1553.541331,100,8043.185153
-744.747827,3,8043.205734
-1304.983214,20,8043.248484
-982.506291,10,8043.282955
-2371.211482,100,8043.458046
-1753.174049,100,8043.62172
-1106.112278,100,8043.785434
-1351.885275,100,8043.955273
-2139.074491,100,8044.118952
-872.962633,6,8051.602051
-939.079956,10,8051.625923
-1006.808102,11,8051.659899
-916.27415,3,8051.681726
-2082.701033,100,8051.856066
-1110.163741,100,8052.025611
-1281.648115,100,8052.192403
-756.903164,3,8052.213206
-1710.4445,100,8052.382124
-1154.863302,22,8052.428159
-971.338377,3,8059.969629
-2135.210752,100,8060.145349
-796.144623,3,8060.153796
-1763.425691,100,8060.320237
-1043.214059,100,8060.49042
-1369.422353,100,8060.653211
-2536.847906,100,8060.82598
-1512.560033,100,8060.983114
-1010.2972,3,8061.006448
-986.286322,5,8061.025768
-1034.624448,20,8068.485801
-1062.024696,100,8068.657842
-1026.54663,100,8068.824478
-1355.921022,100,8068.989802
-938.938198,3,8069.010812
-1741.720351,100,8069.173296
-885.746289,100,8069.348617
-929.462387,100,8069.522511
-916.613848,3,8069.545079
-1976.543436,100,8069.706976
-120.693239,8,8077.074075
-1512.343333,100,8077.234741
-1099.83346,10,8077.261069
-1145.110576,100,8077.438075
-1238.710981,100,8077.601777
-931.294209,100,8077.763646
-1998.171305,100,8077.93992
-1680.176133,100,8078.104982
-1096.57182,17,8078.138985
-1012.624496,5,8078.155729
-2525.849348,100,8085.937744
-2380.312295,100,8086.104349
-1289.269635,100,8086.284407
-964.339186,100,8086.467478
-1181.197822,100,8086.623699
-1546.132819,30,8086.68417
-1555.865507,100,8086.845978
-834.522517,4,8086.8599
-33.881583,9,8086.884242
-1076.610631,10,8086.904371
-787.574096,3,8094.381372
-1258.760241,100,8094.546305
-861.52889,3,8094.566284
-848.836427,3,8094.582627
-1996.263098,100,8094.757291
-2560.716883,100,8094.912791
-1994.822146,100,8095.078287
-147.228841,21,8095.128751
-2069.614575,100,8095.29512
-1053.715546,10,8095.326144
-872.123154,4,8102.874755
-1029.573973,100,8103.044145
-1880.64526,100,8103.206345
-1202.111604,100,8103.368454
-2508.193758,100,8103.535161
-777.120627,4,8103.558974
-1579.716679,100,8103.720197
-1415.117416,100,8103.896298
-928.666592,3,8103.906702
-967.095796,14,8103.939197
-1588.17228,100,8111.63248
-792.357733,3,8111.646207
-2209.618698,100,8111.812236
-895.46126,12,8111.842882
-813.136518,3,8111.863807
-873.030752,10,8111.8906
-1787.200142,100,8112.059082
-1164.030652,5,8112.084807
-1170.023207,100,8112.248806
-1040.835419,13,8112.278476
-2514.822889,100,8119.967525
-849.120779,3,8119.987043
-861.060684,3,8120.004174
-811.793624,3,8120.021488
-1613.289176,100,8120.187494
-909.912298,3,8120.205095
-1665.054872,100,8120.376316
-876.805502,3,8120.387835
-1027.111608,100,8120.554102
-836.452405,3,8120.57107
-1318.53682,100,8128.360638
-954.576815,3,8128.376622
-1217.284093,100,8128.541342
-855.363562,6,8128.564824
-1235.524884,100,8128.727572
-846.199175,3,8128.744026
-1281.60291,100,8128.907904
-2162.679131,100,8129.073276
-916.336477,4,8129.095742
-2140.556532,100,8129.256901
-962.871652,10,8137.012058
-887.145035,10,8137.045035
-1874.659662,100,8137.221077
-1142.039216,100,8137.383385
-1041.099072,5,8137.404993
-928.542372,3,8137.419461
-915.480175,3,8137.434269
-1860.626361,100,8137.61064
-927.784012,3,8137.634742
-814.118089,5,8137.654304
-1351.882971,100,8145.253624
-1767.692412,100,8145.420522
-859.839696,4,8145.442692
-248.223343,14,8145.475471
-1047.24238,15,8145.509319
-836.165952,4,8145.526733
-89.694018,7,8145.546566
-1855.764282,100,8145.70987
-949.811163,9,8145.733626
-857.32685,100,8145.903037
-844.373866,3,8153.549258
-902.963506,3,8153.564793
-922.242328,4,8153.583267
-939.761052,4,8153.599063
-1187.390729,100,8153.776021
-844.784017,3,8153.800037
-959.84958,10,8153.82671
-1197.956487,100,8153.994087
-1453.236513,100,8154.17402
-2078.241723,100,8154.329199
-1367.185463,100,8161.837117
-821.000309,3,8161.854787
-1043.725375,11,8161.88363
-1025.618595,100,8162.059074
-1116.869438,10,8162.084186
-956.327563,100,8162.26219
-825.9154,3,8162.272097
-1054.138243,100,8162.442051
-856.731536,3,8162.458006
-866.666521,3,8162.473973
-2093.852969,100,8170.253169
-940.861197,5,8170.265648
-859.900393,5,8170.282348
-898.422295,6,8170.300478
-2227.108004,100,8170.462099
-201.756273,17,8170.500942
-1385.839383,100,8170.667501
-2464.16796,100,8170.844609
-796.006941,3,8170.863034
-862.60794,3,8170.880452
-878.64961,3,8178.469057
-1411.110348,100,8178.633045
-1424.703772,100,8178.804356
-818.995927,3,8178.818706
-1082.961069,100,8178.990452
-1809.443549,100,8179.153512
-986.229952,100,8179.318538
-1853.749667,100,8179.493173
-1280.042001,100,8179.650501
-1435.45947,100,8179.826933
-1768.767997,100,8187.373511
-1592.312535,100,8187.55442
-1367.949879,100,8187.735006
-861.213037,3,8187.743258
-2006.693445,100,8187.908934
-1800.246387,100,8188.080686
-1494.926788,100,8188.24384
-1782.87623,100,8188.412696
-943.52116,3,8188.427449
-1853.011003,100,8188.596393
-1641.944273,100,8196.397707
-1515.618166,100,8196.564383
-934.790943,100,8196.732793
-857.827652,3,8196.751107
-96.812275,8,8196.774011
-1375.711825,100,8196.930188
-1131.408168,5,8196.953941
-1830.919341,100,8197.126192
-1128.284684,100,8197.283524
-1603.85517,100,8197.447313
-869.053971,3,8204.957664
-2809.861508,100,8205.125152
-1016.307863,100,8205.293591
-2266.394328,100,8205.455451
-1435.621937,100,8205.623692
-1143.51454,19,8205.666074
-910.668329,3,8205.676527
-828.715618,3,8205.691142
-1125.379075,100,8205.859035
-1212.681164,100,8206.036596
-917.609767,4,8213.733475
-1176.510666,100,8213.895802
-984.72468,5,8213.918255
-839.08841,3,8213.931572
-1177.785566,100,8214.102229
-2004.771708,100,8214.262754
-2035.68348,100,8214.42787
-1682.704785,100,8214.60573
-1614.125076,100,8214.764775
-1270.342335,100,8214.928448
-1298.874349,26,8222.608964
-1869.742923,42,8222.683712
-1062.93582,100,8222.864991
-1212.865312,100,8223.050617
-814.452716,3,8223.072829
-1018.800217,6,8223.09585
-1049.495267,6,8223.112253
-1198.607344,100,8223.282308
-2701.500291,100,8223.458709
-309.745142,18,8223.496494
-1071.696316,100,8231.296596
-1278.169151,100,8231.471169
-126.016307,9,8231.487879
-873.87517,3,8231.496153
-1635.236698,100,8231.668493
-1454.827342,100,8231.841352
-1335.135807,100,8232.009526
-1113.271785,10,8232.04067
-1090.161822,13,8232.078103
-1868.215899,100,8232.246587
-911.021149,5,8239.824135
-1478.548421,100,8239.988768
-1098.244071,10,8240.013482
-1556.947431,100,8240.185755
-1969.07166,100,8240.351366
-1339.54116,25,8240.405894
-338.024932,25,8240.455438
-1881.623562,100,8240.618412
-1049.947073,17,8240.65969
-2176.023266,100,8240.818274
-2379.844069,100,8248.472984
-1501.543466,100,8248.652257
-1384.838327,100,8248.816306
-1086.147357,100,8248.976552
-809.969637,3,8248.993972
-2162.039072,100,8249.158299
-745.946811,4,8249.179127
-1812.194161,100,8249.352867
-2286.713796,100,8249.511864
-1112.3839,100,8249.683485
-2418.109205,100,8257.540211
-940.020051,3,8257.552106
-151.832885,22,8257.598912
-1653.852368,100,8257.765038
-874.660443,3,8257.785054
-1227.835179,100,8257.947534
-2135.649452,100,8258.120621
-962.668209,6,8258.139753
-1593.643845,100,8258.300763
-1141.760111,10,8258.328636
-907.179636,5,8265.528638
-935.959285,100,8265.695243
-2020.080651,100,8265.855721
-837.941388,3,8265.876377
-1565.431667,100,8266.037966
-929.849188,3,8266.060249
-1153.432113,100,8266.224347
-1709.466989,100,8266.403509
-1103.422685,14,8266.443276
-2119.041545,100,8266.604891
-950.230248,3,8274.166883
-960.851641,14,8274.199637
-32.99257,13,8274.23132
-853.145403,4,8274.250412
-1063.792005,19,8274.289372
-1213.664627,100,8274.455604
-806.447503,100,8274.61767
-2185.38898,100,8274.793684
-1433.420659,100,8274.965129
-936.261699,5,8274.986986
-1105.94026,16,8282.560042
-954.982672,12,8282.58788
-850.862279,3,8282.607222
-845.12534,4,8282.62521
-1109.833361,100,8282.787492
-2974.558431,100,8282.962692
-1536.945064,100,8283.119948
-1095.1153,100,8283.286818
-1161.96309,18,8283.328924
-1136.234503,100,8283.513461
-2470.230903,100,8291.178353
-1425.73107,100,8291.349956
-1490.761659,100,8291.510365
-1560.597656,100,8291.68654
-41.229657,8,8291.703141
-146.256889,7,8291.718138
-1859.082088,100,8291.875789
-790.30035,4,8291.897715
-1248.358981,100,8292.070224
-1066.009342,5,8292.084469
-915.302858,3,8299.403387
-997.90107,5,8299.423462
-1089.07108,14,8299.454697
-1343.747838,100,8299.63097
-825.027869,3,8299.653524
-2700.417964,100,8299.815691
-1934.364584,100,8299.982622
-996.31633,100,8300.149407
-1354.516653,100,8300.324113
-1699.188014,100,8300.487456
-1593.012026,100,8308.089499
-968.585232,100,8308.268969
-928.416744,8,8308.284868
-847.107056,3,8308.295219
-998.123812,13,8308.327516
-929.787897,3,8308.343635
-1718.994567,100,8308.515023
-836.062616,3,8308.527788
-2045.497525,100,8308.691363
-855.679527,4,8308.712535
-846.599156,11,8315.830353
-1103.251146,100,8316.002716
-1495.759005,100,8316.178345
-2185.843747,100,8316.358853
